id,favorite
"49572742",""
"49575487",""
"49575781","1"
"49576172","2"
"49576524",""
"49576591",""
"49580627",""
"49582971","3"
"49585594",""
"49585676","1"
"49588803",""
"49589019","1"
"49589526",""
"49589632","1"
"49589957",""
"49592191",""
"49596760",""
"49597330",""
"49599690",""
"49602601",""
"49606654",""
"49607240","1"
"49609379",""
"49611577",""
"49612248","2"
"49614107",""
"49615633",""
"49617349","1"
"49619327","2"
"49622927","1"
"49627301","1"
"49627832","1"
"49628701","1"
"49628830",""
"49630901",""
"49632265",""
"49632410",""
"49632969",""
"49633672","1"
"49637837",""
"49640817","1"
"49645976",""
"49648114",""
"49651828","1"
"49652910",""
"49653232","0"
"49654143","10"
"49655695",""
"49656971",""
"49658798",""
"49665290",""
"49667094",""
"49667348",""
"49670321","1"
"49670852","3"
"49670926",""
"49671309",""
"49674259","1"
"49674362",""
"49679218",""
"49685467",""
"49687382",""
"49688797",""
"49693409","1"
"49700515",""
"49702340",""
"49709026",""
"49709729",""
"49709857",""
"49710896","0"
"49715089",""
"49717222",""
"49717573","6"
"49719823",""
"49721779","3"
"49731791",""
"49732274","1"
"49733669",""
"49734680","0"
"49736591","0"
"49742281",""
"49745244",""
"49745982",""
"49746725",""
"49747861","2"
"49748594",""
"49751324",""
"49753114",""
"49767425","1"
"49768280",""
"49768803",""
"49769385",""
"49769885","1"
"49773100","1"
"49774223",""
"49774270","0"
"49774837",""
"49776345",""
"49777142",""
"49778846",""
"49779172","1"
"49786949","1"
"49788661",""
"49792065",""
"49795532",""
"49797817",""
"49798251",""
"49799150","1"
"49803866",""
"49803948",""
"49806245","3"
"49806661",""
"49809588",""
"49809754",""
"49812407",""
"49812551",""
"49814317",""
"49817288",""
"49819211","0"
"49819754",""
"49820989",""
"49824125","1"
"49824366",""
"49829595",""
"49830614","1"
"49832052","1"
"49833260",""
"49834564",""
"49838283",""
"49838300",""
"49838871","1"
"49840402",""
"49840960",""
"49846498","1"
"49857081",""
"49858274","1"
"49865850",""
"49866171",""
"49867663",""
"49867860",""
"49869650",""
"49876433",""
"49876673",""
"49880381",""
"49880900",""
"49881932",""
"49885895",""
"49888648",""
"49889803",""
"49890541",""
"49894319","0"
"49894342",""
"49895713",""
"49897276","0"
"49898481","1"
"49899080",""
"49903139",""
"49904935",""
"49905609",""
"49907933",""
"49908833",""
"49909632",""
"49909637",""
"49913087",""
"49925651",""
"49926708",""
"49929312",""
"49932657",""
"49935799","1"
"49936273",""
"49939639",""
"49939850",""
"49944193",""
"49946198",""
"49948364",""
"49948568",""
"49949104","0"
"49949132","1"
"49951334",""
"49956094",""
"49957413",""
"49958122",""
"49960737",""
"49961019","1"
"49963574",""
"49965477",""
"49968121",""
"49970346",""
"49974441","1"
"49978143",""
"49982139",""
"49982793",""
"49987512",""
"49987596",""
"49988025","1"
"49989063",""
"49990130","1"
"49992893","1"
"49993520",""
"50004398",""
"50004504","1"
"50004632","1"
"50004701",""
"50004937",""
"50005584",""
"50006110",""
"50006280",""
"50006422",""
"50006517",""
"50006822",""
"50010857",""
"50013456",""
"50014021",""
"50020077",""
"50022974",""
"50024586","0"
"50025655","1"
"50029007",""
"50029532","1"
"50030805",""
"50031789",""
"50032635",""
"50034524",""
"50034557",""
"50035022",""
"50038416",""
"50038448",""
"50038628",""
"50039908","0"
"50043626",""
"50045227",""
"50045339","1"
"50047136",""
"50048073",""
"50050247",""
"50051489",""
"50052121","1"
"50053492",""
"50059992",""
"50060594",""
"50064291",""
"50065754",""
"50065905","1"
"50067611",""
"50068979",""
"50070626",""
"50073461",""
"50073748",""
"50074354",""
"50074518",""
"50076189",""
"50078476",""
"50082116","0"
"50082482",""
"50082728",""
"50083495","2"
"50089449",""
"50095493",""
"50100922",""
"50104418","1"
"50106084",""
"50107932",""
"50108707",""
"50112268",""
"50113275",""
"50116276",""
"50120080",""
"50121774",""
"50122814",""
"50124568",""
"50128057",""
"50134441",""
"50143109",""
"50143494","1"
"50143904",""
"50149518",""
"50151641",""
"50151812","1"
"50152100",""
"50152486",""
"50157102","0"
"50157307",""
"50158418",""
"50166754",""
"50167568",""
"50167826",""
"50167828",""
"50167973",""
"50168535",""
"50170586",""
"50173747",""
"50174706",""
"50174819","1"
"50175885",""
"50177614","1"
"50179586",""
"50180869",""
"50185655",""
"50189081",""
"50193482",""
"50193771","3"
"50194334",""
"50199621",""
"50207678",""
"50208144",""
"50208411",""
"50208488",""
"50208586",""
"50211066",""
"50211719","1"
"50215367",""
"50215829",""
"50217733",""
"50221245",""
"50222493",""
"50224956",""
"50226112","1"
"50228123",""
"50230326","1"
"50230457",""
"50232133",""
"50232203",""
"50234560",""
"50243642",""
"50246582","1"
"50249825",""
"50252516",""
"50252905",""
"50256539",""
"50260726",""
"50262540",""
"50263447","1"
"50264002","0"
"50264421","1"
"50265734",""
"50271057","1"
"50277495","12"
"50277766",""
"50283307",""
"50286661",""
"50286966",""
"50288123",""
"50289109",""
"50292736","1"
"50292876","1"
"50294313","1"
"50296677",""
"50297554",""
"50297634",""
"50298515",""
"50300949",""
"50303366",""
"50305960",""
"50307735",""
"50313124","2"
"50323723",""
"50324510",""
"50332172",""
"50333255",""
"50333261",""
"50333666",""
"50334528","1"
"50338236",""
"50343268",""
"50346245","1"
"50346986",""
"50352839",""
"50353440",""
"50353546",""
"50358936","3"
"50359831","1"
"50360015",""
"50360289",""
"50360695",""
"50363201","1"
"50365012",""
"50365460",""
"50366085",""
"50368474",""
"50370028","1"
"50370843","1"
"50372099",""
"50373180",""
"50376404",""
"50379434","1"
"50382550",""
"50384324","1"
"50385024",""
"50386159","3"
"50388142",""
"50389373",""
"50390281",""
"50396468",""
"50396843",""
"50397350",""
"50399963",""
"50407008","0"
"50407042","0"
"50408023","2"
"50409904",""
"50410025",""
"50412251",""
"50417197",""
"50418009",""
"50419760",""
"50423347",""
"50430912",""
"50433693",""
"50436093",""
"50440658",""
"50441301",""
"50441959",""
"50442064",""
"50448147",""
"50448714",""
"50449900",""
"50450980",""
"50452886",""
"50452939",""
"50453986",""
"50455228","1"
"50462157","1"
"50462220",""
"50462601",""
"50463541",""
"50464969",""
"50467169","1"
"50473374",""
"50474768",""
"50480953",""
"50482174",""
"50482175",""
"50487832",""
"50489314",""
"50489592","1"
"50490016",""
"50501608",""
"50503284",""
"50505076",""
"50505432","1"
"50507384",""
"50507848","1"
"50510729",""
"50513054",""
"50514476",""
"50515555","1"
"50515889",""
"50516222",""
"50516557",""
"50520642",""
"50524577","2"
"50525219","1"
"50529730",""
"50530513","1"
"50531357",""
"50532039","1"
"50532412",""
"50533129",""
"50540924",""
"50541216",""
"50542947",""
"50545624",""
"50548883",""
"50551375",""
"50556597",""
"50557890",""
"50559420",""
"50564107","1"
"50565491",""
"50566441",""
"50568541",""
"50579705",""
"50583644",""
"50585317",""
"50585680",""
"50585731","1"
"50586554",""
"50592110",""
"50592274",""
"50601188","2"
"50603935",""
"50604153",""
"50608613",""
"50612436",""
"50613129",""
"50613938",""
"50615715",""
"50619209",""
"50622222",""
"50627360",""
"50628840","1"
"50635347",""
"50638944",""
"50639547","0"
"50641758",""
"50643100",""
"50643798","1"
"50646421",""
"50648880",""
"50650756",""
"50652750",""
"50656927",""
"50664800",""
"50667543","1"
"50668666","1"
"50669855",""
"50677871",""
"50679875",""
"50682076","1"
"50686068",""
"50689212",""
"50689365",""
"50691187","3"
"50691434",""
"50691913",""
"50692896",""
"50695959","1"
"50700226",""
"50700662",""
"50704756",""
"50705031",""
"50709912",""
"50711401","0"
"50713970",""
"50714863",""
"50716211",""
"50716828",""
"50718102",""
"50722582","1"
"50724739",""
"50726036",""
"50728532",""
"50731875",""
"50735968",""
"50739088",""
"50740352",""
"50741019","1"
"50744009",""
"50744409",""
"50748871",""
"50750501",""
"50752793","2"
"50754088","1"
"50756708","0"
"50760515",""
"50760671",""
"50762584",""
"50763325",""
"50764635","1"
"50769092","1"
"50775017",""
"50781472",""
"50781475",""
"50783420",""
"50785971",""
"50786905","1"
"50792221",""
"50793203","1"
"50794217",""
"50795868","1"
"50796327","3"
"50796655",""
"50798206",""
"50798434",""
"50798500",""
"50799171",""
"50804330",""
"50804843",""
"50808334",""
"50808833","2"
"50810095",""
"50816567","1"
"50818113",""
"50819066",""
"50819427",""
"50821219",""
"50826110",""
"50826445","1"
"50826917",""
"50831143",""
"50832083",""
"50834489","2"
"50835401","2"
"50835707",""
"50836704",""
"50839007",""
"50846446",""
"50850630",""
"50853199","3"
"50854246",""
"50854573",""
"50857488",""
"50858185","1"
"50858234",""
"50862764",""
"50862809",""
"50868055","1"
"50870048",""
"50870068","1"
"50870774","1"
"50872970","1"
"50873902",""
"50874282","6"
"50876453",""
"50876876",""
"50882433",""
"50884635",""
"50886723",""
"50891059",""
"50894722",""
"50901189",""
"50909116",""
"50917115",""
"50919268","7"
"50920526","1"
"50920723",""
"50922462","7"
"50924033",""
"50924518",""
"50925973",""
"50928752","3"
"50929434",""
"50930392","0"
"50931876","1"
"50932084",""
"50932254",""
"50933284",""
"50937302",""
"50937478",""
"50940115",""
"50941942",""
"50942635",""
"50943147",""
"50948579",""
"50952144",""
"50955796","1"
"50957550",""
"50958771",""
"50962230",""
"50965320",""
"50965789",""
"50966212",""
"50966658",""
"50966802","1"
"50968924","1"
"50970007",""
"50971173",""
"50979931",""
"50980508",""
"50981534",""
"50982268","0"
"50984117",""
"50988070",""
"50990461",""
"50992132",""
"50992539",""
"50993166",""
"50995268","0"
"51000572",""
"51002289",""
"51005045",""
"51006385","1"
"51011527",""
"51021107",""
"51026026","2"
"51026976",""
"51029822",""
"51033282",""
"51033504",""
"51036478",""
"51037088",""
"51037281",""
"51039103",""
"51044678",""
"51048179","3"
"51055945",""
"51056977",""
"51061894",""
"51062836","1"
"51064372",""
"51064811",""
"51070135",""
"51074826","1"
"51076526","1"
"51078097",""
"51079815","1"
"51084091",""
"51084420",""
"51085136",""
"51085238",""
"51085568",""
"51085961",""
"51086507",""
"51087521",""
"51089602",""
"51090192",""
"51090865",""
"51090935","1"
"51096952","1"
"51097258",""
"51100908",""
"51101172","1"
"51102169",""
"51102689",""
"51103446","1"
"51106807",""
"51107726",""
"51117998",""
"51118435",""
"51120010",""
"51120327",""
"51120899",""
"51125993",""
"51128894",""
"51137428",""
"51140547",""
"51141824","1"
"51144473",""
"51144794",""
"51150203",""
"51151621","2"
"51151762",""
"51154079",""
"51156870",""
"51160818","1"
"51162145",""
"51162395","1"
"51163460",""
"51166570","1"
"51167203",""
"51168975","1"
"51174980","1"
"51177317","2"
"51178645","1"
"51180856",""
"51181831","1"
"51184247",""
"51186163",""
"51187879","0"
"51190748","2"
"51193143","1"
"51195388",""
"51199275",""
"51202168","3"
"51205804",""
"51205952","1"
"51218227",""
"51224678",""
"51228145",""
"51228322",""
"51233557","3"
"51234536","1"
"51237082","1"
"51238717",""
"51240557",""
"51242150","5"
"51244136","1"
"51247005",""
"51253349",""
"51254908",""
"51259280",""
"51259336",""
"51260770",""
"51262074",""
"51265322",""
"51267237",""
"51270299",""
"51272360",""
"51273490",""
"51273831","3"
"51274088",""
"51280084","1"
"51280240",""
"51283059","1"
"51289025",""
"51295133","1"
"51295359",""
"51299586",""
"51299728","1"
"51304457",""
"51305829",""
"51308324",""
"51308764",""
"51311746","1"
"51312955",""
"51314841",""
"51317880",""
"51321728",""
"51322966",""
"51323689","2"
"51326249",""
"51329662",""
"51332501",""
"51333002",""
"51340370","1"
"51341562","0"
"51342780",""
"51345439",""
"51346662",""
"51347513","1"
"51348368",""
"51349121","2"
"51352762",""
"51354119",""
"51357005",""
"51357568",""
"51359707",""
"51360720",""
"51361105",""
"51363110",""
"51368247","5"
"51372586","1"
"51376981","1"
"51377863",""
"51380792",""
"51383324",""
"51385335","0"
"51390480",""
"51403535",""
"51404007",""
"51412164","7"
"51417611",""
"51418352",""
"51421547",""
"51421785",""
"51422629",""
"51427010",""
"51427303",""
"51427919","0"
"51437623",""
"51439925","1"
"51440977","1"
"51441962",""
"51444347",""
"51444881",""
"51446504",""
"51449801","1"
"51449879",""
"51450646",""
"51452396",""
"51452844",""
"51453009",""
"51453694",""
"51456234",""
"51472221",""
"51473406",""
"51477399",""
"51479560",""
"51481315",""
"51483392","1"
"51486554",""
"51490447","1"
"51492190","1"
"51492627",""
"51493474",""
"51495233",""
"51496301",""
"51507661","1"
"51511161","0"
"51512661","2"
"51519961",""
"51521005",""
"51521363","0"
"51532849",""
"51533886",""
"51534366","1"
"51535476","0"
"51538928",""
"51542066","4"
"51542775",""
"51544014",""
"51546097",""
"51548015",""
"51548436",""
"51555894",""
"51556194",""
"51558193",""
"51558491","1"
"51563014",""
"51567291",""
"51569620",""
"51571029",""
"51572875","1"
"51579552",""
"51580441",""
"51580914",""
"51592925",""
"51595477","1"
"51597031",""
"51597430","1"
"51598024",""
"51600957","1"
"51605738","1"
"51606229",""
"51607812",""
"51608688",""
"51614222","1"
"51614302",""
"51614552","2"
"51614878","0"
"51618467",""
"51619085",""
"51622117","1"
"51632992","1"
"51639464","2"
"51642434",""
"51642604",""
"51647383",""
"51649653",""
"51650811",""
"51653830",""
"51653987","0"
"51655205",""
"51658086","3"
"51658408",""
"51664118",""
"51664798","1"
"51666438",""
"51666922",""
"51672151",""
"51675354",""
"51677421",""
"51677804",""
"51685450","1"
"51685726",""
"51689183",""
"51689998",""
"51691350",""
"51693926",""
"51694963",""
"51695093",""
"51697313","1"
"51699354","1"
"51700804",""
"51706391","2"
"51707488",""
"51708076",""
"51709836","1"
"51710607",""
"51712791",""
"51712903","3"
"51714640",""
"51722011",""
"51724341",""
"51724604",""
"51725873","1"
"51730390",""
"51733626",""
"51734709",""
"51735247",""
"51736887",""
"51743433","1"
"51743710","1"
"51746181",""
"51747492",""
"51750354",""
"51753833",""
"51758349",""
"51760934","0"
"51761721","3"
"51763010",""
"51763415",""
"51767607",""
"51768478",""
"51779523","1"
"51781896",""
"51784167","1"
"51785745",""
"51786412",""
"51786635",""
"51786827","1"
"51787316",""
"51788434",""
"51788753",""
"51788764","7"
"51791407",""
"51791853",""
"51798337",""
"51804516","3"
"51805902",""
"51806179","0"
"51810573",""
"51812671",""
"51822209",""
"51823052",""
"51824411",""
"51828579",""
"51834225",""
"51835964","1"
"51838747",""
"51840052",""
"51842460","0"
"51844318","1"
"51848208",""
"51849304",""
"51853219",""
"51856670",""
"51860209",""
"51861056",""
"51869187","1"
"51872914",""
"51874993",""
"51877457",""
"51882170","4"
"51882330",""
"51883427",""
"51884172",""
"51884434","1"
"51886378",""
"51887234",""
"51889075","1"
"51891450","1"
"51892339",""
"51892834","1"
"51899428",""
"51907698",""
"51909577","1"
"51911429","1"
"51921445",""
"51921515","0"
"51921657",""
"51925649",""
"51926119",""
"51926599",""
